freiburg2_xyz
image      depth      pose
1287 1311867216.469753    1311867216.467146    1311867216.4710
1288 1311867216.504980    1311867216.499518    1311867216.5043
1289 1311867216.537226    1311867216.537110    1311867216.5376
1290 1311867216.569333    1311867216.566721    1311867216.5677
1291 1311867216.605032    1311867216.599049    1311867216.6043
1292 1311867216.637314    1311867216.637349    1311867216.6377
1293 1311867216.669119    1311867216.666770    1311867216.6676
1294 1311867216.705236    1311867216.698460    1311867216.7043
1295 1311867216.737208    1311867216.735234    1311867216.7376
1296 1311867216.769195    1311867216.766676    1311867216.7676
1297 1311867216.805002    1311867216.804141    1311867216.8043
1298 1311867216.837963    1311867216.834647    1311867216.8376
1299 1311867216.870340    1311867216.866658    1311867216.8710
1300 1311867216.904959    1311867216.904330    1311867216.9043
1301 1311867216.937407    1311867216.934638    1311867216.9377
1302 1311867216.969173    1311867216.967064    1311867216.9677
1303 1311867217.005327    1311867217.003467    1311867217.0044
1304 1311867217.037311    1311867217.034613    1311867217.0377
1305 1311867217.069129    1311867217.066936    1311867217.0676
1306 1311867217.105258    1311867217.104641    1311867217.1044
1307 1311867217.137085    1311867217.136313    1311867217.1377
1308 1311867217.169189    1311867217.166641    1311867217.1677
1309 1311867217.205792    1311867217.202562    1311867217.2043
1310 1311867217.237168    1311867217.234561    1311867217.2377
1311 1311867217.269228    1311867217.266687    1311867217.2677
1312 1311867217.305164    1311867217.303071    1311867217.3043
1313 1311867217.337405    1311867217.335057    1311867217.3376
1314 1311867217.369597    1311867217.367254    1311867217.3710
1315 1311867217.412045    1311867217.405199    1311867217.4110
1316 1311867217.469419    1311867217.469430    1311867217.4710
1317 1311867217.505032    1311867217.505043    1311867217.5043
1318 1311867217.537068    1311867217.534680    1311867217.5378
1319 1311867217.569154    1311867217.566950    1311867217.5677
1320 1311867217.605054    1311867217.602982    1311867217.6043
1321 1311867217.637099    1311867217.634689    1311867217.6377
1322 1311867217.669100    1311867217.666971    1311867217.6677
1323 1311867217.705063    1311867217.704535    1311867217.7044
1324 1311867217.737154    1311867217.735349    1311867217.7378
1325 1311867217.769488    1311867217.767069    1311867217.7710
1326 1311867217.805184    1311867217.802824    1311867217.8044
1327 1311867217.837227    1311867217.835056    1311867217.8378
1328 1311867217.869085    1311867217.867660    1311867217.8677
1329 1311867217.905635    1311867217.903143    1311867217.9043
1330 1311867217.937258    1311867217.935124    1311867217.9377
1331 1311867217.971093    1311867217.971100    1311867217.9711
1332 1311867218.005224    1311867218.003978    1311867218.0044
1333 1311867218.037144    1311867218.034727    1311867218.0377
1334 1311867218.071085    1311867218.071095    1311867218.0711
1335 1311867218.105098    1311867218.102904    1311867218.1044
1336 1311867218.137118    1311867218.135394    1311867218.1377
1337 1311867218.171201    1311867218.171209    1311867218.1710
1338 1311867218.205035    1311867218.204112    1311867218.2043
1339 1311867218.237244    1311867218.235236    1311867218.2377
1340 1311867218.271553    1311867218.271564    1311867218.2711
1341 1311867218.305133    1311867218.303010    1311867218.3045
1342 1311867218.337365    1311867218.335330    1311867218.3380
1343 1311867218.373471    1311867218.373477    1311867218.3744
1344 1311867218.405269    1311867218.403041    1311867218.4044
1345 1311867218.437232    1311867218.435479    1311867218.4377
1346 1311867218.472952    1311867218.472975    1311867218.4743
1347 1311867218.505117    1311867218.503413    1311867218.5044
1348 1311867218.537273    1311867218.535025    1311867218.5377
1349 1311867218.571458    1311867218.571476    1311867218.5710
1350 1311867218.605932    1311867218.602762    1311867218.6045
1351 1311867218.637202    1311867218.636531    1311867218.6378
1352 1311867218.671051    1311867218.671082    1311867218.6710
1353 1311867218.705900    1311867218.702733    1311867218.7044
1354 1311867218.737849    1311867218.735286    1311867218.7378
1355 1311867218.771585    1311867218.771590    1311867218.7711
1356 1311867218.805242    1311867218.802779    1311867218.8045
1357 1311867218.837996    1311867218.834796    1311867218.8378
1358 1311867218.872727    1311867218.872734    1311867218.8711
1359 1311867218.905486    1311867218.902682    1311867218.9044
1360 1311867218.937220    1311867218.935555    1311867218.9377
1361 1311867218.973161    1311867218.973168    1311867218.9744
1362 1311867219.005183    1311867219.003058    1311867219.0044
1363 1311867219.037124    1311867219.035078    1311867219.0377
1364 1311867219.073837    1311867219.073843    1311867219.0744
1365 1311867219.138326    1311867219.135339    1311867219.1378
1366 1311867219.170841    1311867219.170846    1311867219.1710
1367 1311867219.205245    1311867219.202940    1311867219.2045
1368 1311867219.239134    1311867219.239013    1311867219.2378
1369 1311867219.270902    1311867219.270906    1311867219.2712
1370 1311867219.305243    1311867219.303487    1311867219.3044
1371 1311867219.340155    1311867219.340160    1311867219.3411
1372 1311867219.371495    1311867219.371505    1311867219.3712
1373 1311867219.405197    1311867219.403433    1311867219.4045
1374 1311867219.439479    1311867219.439486    1311867219.4410
1375 1311867219.471709    1311867219.471730    1311867219.4711
1376 1311867219.505156    1311867219.503311    1311867219.5045
1377 1311867219.539180    1311867219.539195    1311867219.5377
1378 1311867219.574333    1311867219.574347    1311867219.5744
1379 1311867219.608604    1311867219.608626    1311867219.6078
1380 1311867219.642360    1311867219.642502    1311867219.6411
1381 1311867219.705287    1311867219.702987    1311867219.7045
1382 1311867219.739499    1311867219.739518    1311867219.7412
1383 1311867219.773963    1311867219.777211    1311867219.7745
1384 1311867219.839721    1311867219.839734    1311867219.8411
1385 1311867219.875308    1311867219.875322    1311867219.8745
1386 1311867219.910839    1311867219.907134    1311867219.9111
1387 1311867219.973219    1311867219.973230    1311867219.9745
1388 1311867220.006868    1311867220.006463    1311867220.0079
1389 1311867220.042194    1311867220.042243    1311867220.0411
1390 1311867220.074365    1311867220.074382    1311867220.0745
1391 1311867220.142093    1311867220.142123    1311867220.1411
1392 1311867220.206177    1311867220.206199    1311867220.2045
1393 1311867220.242193    1311867220.242225    1311867220.2411
1394 1311867220.274111    1311867220.274128    1311867220.2745
1395 1311867220.306449    1311867220.306458    1311867220.3078
1396 1311867220.342053    1311867220.342100    1311867220.3411
1397 1311867220.406370    1311867220.406380    1311867220.4078
1398 1311867220.440877    1311867220.440884    1311867220.4411
1399 1311867220.472868    1311867220.472875    1311867220.4745
1400 1311867220.509080    1311867220.509106    1311867220.5079
1401 1311867220.541975    1311867220.541985    1311867220.5411
1402 1311867220.610419    1311867220.610425    1311867220.6111
1403 1311867220.671279    1311867220.671309    1311867220.6712
1404 1311867220.707327    1311867220.707336    1311867220.7078
1405 1311867220.739338    1311867220.739344    1311867220.7379
1406 1311867220.771914    1311867220.771985    1311867220.7711
1407 1311867220.809727    1311867220.809753    1311867220.8112
1408 1311867220.841417    1311867220.841502    1311867220.8412
1409 1311867220.907590    1311867220.907596    1311867220.9079
1410 1311867220.939280    1311867220.939297    1311867220.9378
1411 1311867220.971313    1311867220.971319    1311867220.9712
1412 1311867221.008955    1311867221.009018    1311867221.0078
1413 1311867221.072099    1311867221.071571    1311867221.0711
1414 1311867221.107750    1311867221.107758    1311867221.1078
1415 1311867221.139766    1311867221.139779    1311867221.1411
1416 1311867221.171684    1311867221.171691    1311867221.1711
1417 1311867221.208397    1311867221.208183    1311867221.2078
1418 1311867221.239750    1311867221.239813    1311867221.2411
1419 1311867221.271980    1311867221.272124    1311867221.2711
1420 1311867221.307576    1311867221.307593    1311867221.3078
1421 1311867221.339333    1311867221.339345    1311867221.3379
1422 1311867221.371416    1311867221.371422    1311867221.3712
1423 1311867221.407147    1311867221.407388    1311867221.4078
1424 1311867221.440006    1311867221.440068    1311867221.4411
1425 1311867221.508153    1311867221.508172    1311867221.5079
1426 1311867221.539675    1311867221.539691    1311867221.5413
1427 1311867221.571272    1311867221.571279    1311867221.5712
1428 1311867221.607168    1311867221.607311    1311867221.6078
1429 1311867221.640370    1311867221.640377    1311867221.6412
1430 1311867221.707171    1311867221.707202    1311867221.7078
1431 1311867221.742382    1311867221.742393    1311867221.7412
1432 1311867221.807422    1311867221.807454    1311867221.8078
1433 1311867221.839645    1311867221.839652    1311867221.8412
1434 1311867221.907739    1311867221.907749    1311867221.9078
1435 1311867221.942361    1311867221.942463    1311867221.9412
1436 1311867222.009006    1311867222.008677    1311867222.0080
1437 1311867222.042876    1311867222.039534    1311867222.0445
1438 1311867222.111094    1311867222.107797    1311867222.1113
1439 1311867222.169399    1311867222.179799    1311867222.1679
1440 1311867222.208160    1311867222.208173    1311867222.2080
1441 1311867222.240073    1311867222.240084    1311867222.2413
1442 1311867222.307736    1311867222.307742    1311867222.3079
1443 1311867222.339630    1311867222.339639    1311867222.3412
1444 1311867222.410190    1311867222.410200    1311867222.4113
1445 1311867222.443636    1311867222.443643    1311867222.4447
1446 1311867222.508688    1311867222.508709    1311867222.5079
1447 1311867222.540167    1311867222.540179    1311867222.5412
1448 1311867222.608424    1311867222.608439    1311867222.6078
1449 1311867222.643296    1311867222.643312    1311867222.6445
1450 1311867222.708011    1311867222.708025    1311867222.7079
1451 1311867222.739992    1311867222.740008    1311867222.7412
1452 1311867222.809321    1311867222.809157    1311867222.8080
1453 1311867222.869499    1311867222.881298    1311867222.8679
1454 1311867222.908232    1311867222.908236    1311867222.9079
1455 1311867222.969488    1311867222.983102    1311867222.9680
1456 1311867223.007824    1311867223.007831    1311867223.0079
1457 1311867223.069417    1311867223.080825    1311867223.0679
1458 1311867223.109412    1311867223.109423    1311867223.1079
1459 1311867223.175852    1311867223.175858    1311867223.1745
1460 1311867223.208002    1311867223.207819    1311867223.2079
1461 1311867223.277936    1311867223.276362    1311867223.2779
1462 1311867223.337625    1311867223.345242    1311867223.3379
1463 1311867223.375432    1311867223.379469    1311867223.3746
1464 1311867223.407361    1311867223.407424    1311867223.4079
1465 1311867223.475825    1311867223.475833    1311867223.4745
1466 1311867223.507732    1311867223.507743    1311867223.5080
1467 1311867223.575919    1311867223.575954    1311867223.5746
1468 1311867223.607790    1311867223.607807    1311867223.6079
1469 1311867223.675382    1311867223.675388    1311867223.6746
1470 1311867223.708839    1311867223.708858    1311867223.7079
1471 1311867223.776066    1311867223.776072    1311867223.7746
1472 1311867223.807750    1311867223.807756    1311867223.8080
1473 1311867223.876077    1311867223.876092    1311867223.8746
1474 1311867223.907813    1311867223.907828    1311867223.9080
1475 1311867223.976047    1311867223.976074    1311867223.9746
1476 1311867224.009213    1311867224.009344    1311867224.0079
1477 1311867224.076133    1311867224.076141    1311867224.0746
1478 1311867224.108128    1311867224.108135    1311867224.1080
1479 1311867224.176888    1311867224.176893    1311867224.1780
